Object,Refl_LMSE,Shading_LMSE,Combined_LMSE,Refl_siMSE,Shading_siMSE,Refl_PSNR,Refl_SSIM,Refl_DSSIM,Refl_Sparsity,Time_s
alley_1_frame_0001.png,0.03346775472164154,0.02267850562930107,0.028073130175471306,0.020600062877946336,0.09514497323260447,16.86131454023883,0.5611917876790518,0.21940410616047412,0.6166701010607798,7.072115421295166
alley_2_frame_0001.png,0.020550629124045372,0.02518327906727791,0.02286695409566164,0.010478560991974504,0.06036914625082591,19.79698354389979,0.6212270690597932,0.1893864654701034,0.6024830669438074,7.121126890182495
ambush_2_frame_0001.png,0.02006031759083271,0.010083639062941074,0.015071978326886892,0.019049396591648542,0.07150963637590534,17.201187764748596,0.7434939167190523,0.12825304164047385,0.6670145857224771,7.001296520233154
ambush_4_frame_0001.png,0.00843791477382183,0.007188009098172188,0.00781296193599701,0.009748861620074697,0.016303585216033104,20.11046094145972,0.8116322891866444,0.09418385540667779,0.7669420154816514,6.994469881057739
ambush_5_frame_0001.png,0.03326321393251419,0.017115158960223198,0.025189186446368694,0.027337841450641984,0.07895639386764641,15.632357795664298,0.5550575240906674,0.22247123795466628,0.5398531572534404,7.07235312461853
ambush_6_frame_0001.png,0.03804687038064003,0.012127509340643883,0.025087189860641956,0.02547317855484114,0.03835568007312895,15.939168601915053,0.5467158673987339,0.22664206630063305,0.40427447677752293,6.985283374786377
ambush_7_frame_0001.png,0.012977030128240585,0.0285129826515913,0.020745006389915943,0.01788235010799169,0.03668242137035232,17.475754065768307,0.6989853217371861,0.15050733913140696,0.6831032289277523,6.927361011505127
bamboo_1_frame_0001.png,0.0580749437212944,0.024984104558825493,0.04152952414005995,0.006494908440194745,0.030779660290932993,21.874269668693927,0.585402268110269,0.20729886594486552,0.37084736955275227,6.9222941398620605
bamboo_2_frame_0001.png,0.05769709125161171,0.022850317880511284,0.0402737045660615,0.007226088971414699,0.05417356182665662,21.410966954725946,0.6212739745798541,0.18936301271007294,0.46256361095183485,6.946259260177612
bandage_1_frame_0001.png,0.035775814205408096,0.027777234092354774,0.031776524148881435,0.024011592100659108,0.1369810889310648,16.195790428747834,0.603825625824813,0.19808718708759349,0.6144504372133027,6.949043035507202
bandage_2_frame_0001.png,0.0398704931139946,0.03838995844125748,0.03913022577762604,0.02517155647926851,0.060319667474066294,15.99089929089785,0.506306999429307,0.2468465002853465,0.5468526017775229,7.088754177093506
cave_2_frame_0001.png,0.0655144527554512,0.04753449931740761,0.056524476036429405,0.02327421492559664,0.08433615801857251,16.33124959508022,0.5335204987116583,0.23323975064417085,0.4840367868405963,7.011168479919434
cave_4_frame_0001.png,0.04091981425881386,0.04686260223388672,0.04389120824635029,0.04826273516085536,0.06303229087707268,13.163880692567725,0.4160730521573407,0.29196347392132965,0.4975115574827982,7.037396430969238
market_2_frame_0001.png,0.12101978808641434,0.11115460842847824,0.11608719825744629,0.06566265736597258,0.10721886723321541,11.826815453650523,0.37138230378877357,0.3143088481056132,0.6273137363818807,7.050452947616577
market_5_frame_0001.png,0.07230834662914276,0.05127249285578728,0.06179041974246502,0.04635412478347348,0.193472954660007,13.339116144645242,0.3597043030921909,0.32014784845390454,0.725456027809633,7.12124490737915
market_6_frame_0001.png,0.06182762607932091,0.054747678339481354,0.05828765220940113,0.042065383405874186,0.13241881189082055,13.760751483436005,0.43493395697775206,0.28253302151112397,0.6272465417144495,7.191728115081787
mountain_1_frame_0001.png,0.05976780876517296,0.024612322449684143,0.04219006560742855,0.04071698589952106,0.04675610612898221,13.902243784034871,0.6749751918103272,0.16251240409483642,0.7813955884461009,7.070091009140015
shaman_2_frame_0001.png,0.07824684679508209,0.06928640604019165,0.07376662641763687,0.026972518657540245,0.0748006610891992,15.690784978185462,0.5094568953649242,0.2452715523175379,0.6472033579415137,7.050884008407593
shaman_3_frame_0001.png,0.04073357954621315,0.0705547034740448,0.055644141510128975,0.01584069235231439,0.05011039707693107,18.002258405357594,0.5677399565827018,0.2161300217086491,0.5039376075114679,7.13956618309021
sleeping_1_frame_0001.png,0.03806087374687195,0.02892400324344635,0.03349243849515915,0.023220384847224565,0.08179941002663466,16.34130586680091,0.6042919925732199,0.19785400371339007,0.561935564793578,7.082279205322266
sleeping_2_frame_0001.png,0.050880830734968185,0.02941250428557396,0.04014666751027107,0.01846476668508797,0.08827342573601675,17.336561755851122,0.5418724084569853,0.22906379577150737,0.4613272290711009,7.11967921257019
temple_2_frame_0001.png,0.026842201128602028,0.037495315074920654,0.03216875810176134,0.014267633665456522,0.07392537471589185,18.456480500985577,0.6373023122114205,0.18134884389428974,0.5578747670584863,7.041400671005249
temple_3_frame_0001.png,0.008024569600820541,0.004455635789781809,0.006240102695301175,0.02155071652907755,0.04084753484328608,16.665382856215217,0.87118061724121,0.064409691379395,0.8804741255733946,7.02690052986145
Average,0.04445081787264865,0.0353566726224254,0.03990374524753703,0.02522292228107176,0.07463338292199335,16.665477613633502,0.5816324405558208,0.2091837797220896,0.5926420670559931,7.04448471898618
